TAXON_ORDER,CATEGORY,SPECIES_CODE,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY,SPECIES_GROUP,REPORT_AS
9859,species,btbeat1,Blue-tailed Bee-eater,Merops philippinus,Coraciiformes,Meropidae (Bee-eaters),,
9860,slash,y00734,Blue-cheeked/Blue-tailed Bee-eater,Merops persicus/philippinus,Coraciiformes,Meropidae (Bee-eaters),,
9861,species,rabeat1,Rainbow Bee-eater,Merops ornatus,Coraciiformes,Meropidae (Bee-eaters),,
9862,species,eubeat1,European Bee-eater,Merops apiaster,Coraciiformes,Meropidae (Bee-eaters),,
9863,species,chbeat1,Chestnut-headed Bee-eater,Merops leschenaulti,Coraciiformes,Meropidae (Bee-eaters),,
9867,species,robeat1,Rosy Bee-eater,Merops malimbicus,Coraciiformes,Meropidae (Bee-eaters),,
9868,species,ncbeat1,Northern Carmine Bee-eater,Merops nubicus,Coraciiformes,Meropidae (Bee-eaters),,
9869,species,scbeat1,Southern Carmine Bee-eater,Merops nubicoides,Coraciiformes,Meropidae (Bee-eaters),,
9870,spuh,beeeat1,bee-eater sp.,Merops sp.,Coraciiformes,Meropidae (Bee-eaters),,
9871,species,eurrol1,European Roller,Coracias garrulus,Coraciiformes,Coraciidae (Rollers),,
9874,species,abyrol2,Abyssinian Roller,Coracias abyssinicus,Coraciiformes,Coraciidae (Rollers),,
9875,species,librol2,Lilac-breasted Roller,Coracias caudatus,Coraciiformes,Coraciidae (Rollers),,
9876,issf,librol1,Lilac-breasted Roller (Blue-breasted),Coracias caudatus lorti,Coraciiformes,Coraciidae (Rollers),,librol2
9877,issf,librol3,Lilac-breasted Roller (Lilac-breasted),Coracias caudatus caudatus,Coraciiformes,Coraciidae (Rollers),,librol2
9878,species,ratrol2,Racket-tailed Roller,Coracias spatulatus,Coraciiformes,Coraciidae (Rollers),,
9879,species,rucrol2,Rufous-crowned Roller,Coracias naevius,Coraciiformes,Coraciidae (Rollers),,
9882,species,indrol2,Indian Roller,Coracias benghalensis,Coraciiformes,Coraciidae (Rollers),,
9885,slash,y01079,European/Indian Roller,Coracias garrulus/benghalensis,Coraciiformes,Coraciidae (Rollers),,
9886,species,indrol3,Indochinese Roller,Coracias affinis,Coraciiformes,Coraciidae (Rollers),,
9887,hybrid,indrol4,Indian x Indochinese Roller (hybrid),Coracias benghalensis x affinis,Coraciiformes,Coraciidae (Rollers),,
9888,slash,indrol1,Indian/Indochinese Roller,Coracias benghalensis/affinis,Coraciiformes,Coraciidae (Rollers),,
9889,species,puwrol1,Purple-winged Roller,Coracias temminckii,Coraciiformes,Coraciidae (Rollers),,
9890,species,blbrol1,Blue-bellied Roller,Coracias cyanogaster,Coraciiformes,Coraciidae (Rollers),,
9891,spuh,roller1,roller sp.,Coracias sp.,Coraciiformes,Coraciidae (Rollers),,
9892,species,brbrol1,Broad-billed Roller,Eurystomus glaucurus,Coraciiformes,Coraciidae (Rollers),,
9893,issf,brbrol2,Broad-billed Roller (African),Eurystomus glaucurus [afer Group],Coraciiformes,Coraciidae (Rollers),,brbrol1
9897,issf,brbrol3,Broad-billed Roller (Madagascar),Eurystomus glaucurus glaucurus,Coraciiformes,Coraciidae (Rollers),,brbrol1
9898,species,bltrol1,Blue-throated Roller,Eurystomus gularis,Coraciiformes,Coraciidae (Rollers),,
9901,species,dollar1,Dollarbird,Eurystomus orientalis,Coraciiformes,Coraciidae (Rollers),,
9913,species,purrol1,Azure Roller,Eurystomus azureus,Coraciiformes,Coraciidae (Rollers),,
9914,species,slgrol1,Short-legged Ground-Roller,Brachypteracias leptosomus,Coraciiformes,Brachypteraciidae (Ground-Rollers),,
9915,species,scagrr1,Scaly Ground-Roller,Brachypteracias squamiger,Coraciiformes,Brachypteraciidae (Ground-Rollers),,
9916,species,plgrol1,Pitta-like Ground-Roller,Atelornis pittoides,Coraciiformes,Brachypteraciidae (Ground-Rollers),,
9917,species,rhgrol1,Rufous-headed Ground-Roller,Atelornis crossleyi,Coraciiformes,Brachypteraciidae (Ground-Rollers),,
9918,species,ltgrol1,Long-tailed Ground-Roller,Uratelornis chimaera,Coraciiformes,Brachypteraciidae (Ground-Rollers),,
9919,species,whnpuf2,White-necked Puffbird,Notharchus hyperrhynchus,Galbuliformes,Bucconidae (Puffbirds),Puffbirds and Jacamars,
9923,species,guipuf1,Guianan Puffbird,Notharchus macrorhynchos,Galbuliformes,Bucconidae (Puffbirds),,
9924,species,bubpuf1,Buff-bellied Puffbird,Notharchus swainsoni,Galbuliformes,Bucconidae (Puffbirds),,
9925,species,blbpuf1,Black-breasted Puffbird,Notharchus pectoralis,Galbuliformes,Bucconidae (Puffbirds),,
9926,species,brbpuf1,Brown-banded Puffbird,Notharchus ordii,Galbuliformes,Bucconidae (Puffbirds),,
9927,species,piepuf1,Pied Puffbird,Notharchus tectus,Galbuliformes,Bucconidae (Puffbirds),,
9928,issf,piepuf2,Pied Puffbird (Lesser),Notharchus tectus subtectus,Galbuliformes,Bucconidae (Puffbirds),,piepuf1
9929,issf,piepuf3,Pied Puffbird (Greater),Notharchus tectus tectus/picatus,Galbuliformes,Bucconidae (Puffbirds),,piepuf1
9932,species,chcpuf1,Chestnut-capped Puffbird,Bucco macrodactylus,Galbuliformes,Bucconidae (Puffbirds),,
9933,species,spopuf1,Spotted Puffbird,Bucco tamatia,Galbuliformes,Bucconidae (Puffbirds),,
9937,species,socpuf1,Sooty-capped Puffbird,Bucco noanamae,Galbuliformes,Bucconidae (Puffbirds),,
9938,species,colpuf1,Collared Puffbird,Bucco capensis,Galbuliformes,Bucconidae (Puffbirds),,
9939,species,barpuf1,Barred Puffbird,Nystalus radiatus,Galbuliformes,Bucconidae (Puffbirds),,
9940,species,wespuf1,Western Striolated-Puffbird,Nystalus obamai,Galbuliformes,Bucconidae (Puffbirds),,
9941,species,strpuf1,Eastern Striolated-Puffbird,Nystalus striolatus,Galbuliformes,Bucconidae (Puffbirds),,
9942,issf,strpuf2,Eastern Striolated-Puffbird (Natterer's),Nystalus striolatus striolatus,Galbuliformes,Bucconidae (Puffbirds),,strpuf1
9943,issf,strpuf3,Eastern Striolated-Puffbird (torridus),Nystalus striolatus torridus,Galbuliformes,Bucconidae (Puffbirds),,strpuf1
9944,species,whepuf1,White-eared Puffbird,Nystalus chacuru,Galbuliformes,Bucconidae (Puffbirds),,
9947,species,spbpuf1,Spot-backed Puffbird,Nystalus maculatus,Galbuliformes,Bucconidae (Puffbirds),,
9948,issf,spbpuf2,Spot-backed Puffbird (Spot-backed),Nystalus maculatus maculatus,Galbuliformes,Bucconidae (Puffbirds),,spbpuf1
9949,issf,spbpuf3,Spot-backed Puffbird (Chaco),Nystalus maculatus striatipectus,Galbuliformes,Bucconidae (Puffbirds),,spbpuf1
9950,species,rutpuf1,Russet-throated Puffbird,Hypnelus ruficollis,Galbuliformes,Bucconidae (Puffbirds),,
9951,issf,rutpuf2,Russet-throated Puffbird (Russet-throated),Hypnelus ruficollis [ruficollis Group],Galbuliformes,Bucconidae (Puffbirds),,rutpuf1
9955,issf,rutpuf3,Russet-throated Puffbird (Two-banded),Hypnelus ruficollis bicinctus/stoicus,Galbuliformes,Bucconidae (Puffbirds),,rutpuf1
9958,species,whcpuf1,White-chested Puffbird,Malacoptila fusca,Galbuliformes,Bucconidae (Puffbirds),,
9959,species,sempuf1,Semicollared Puffbird,Malacoptila semicincta,Galbuliformes,Bucconidae (Puffbirds),,
9960,species,crcpuf1,Crescent-chested Puffbird,Malacoptila striata,Galbuliformes,Bucconidae (Puffbirds),,
9961,issf,crcpuf2,Crescent-chested Puffbird (Lesser),Malacoptila striata minor,Galbuliformes,Bucconidae (Puffbirds),,crcpuf1
9962,issf,crcpuf3,Crescent-chested Puffbird (Greater),Malacoptila striata striata,Galbuliformes,Bucconidae (Puffbirds),,crcpuf1
9963,species,runpuf1,Rufous-necked Puffbird,Malacoptila rufa,Galbuliformes,Bucconidae (Puffbirds),,
9966,species,whwpuf1,White-whiskered Puffbird,Malacoptila panamensis,Galbuliformes,Bucconidae (Puffbirds),,
9971,species,blspuf1,Black-streaked Puffbird,Malacoptila fulvogularis,Galbuliformes,Bucconidae (Puffbirds),,
9972,species,moupuf1,Moustached Puffbird,Malacoptila mystacalis,Galbuliformes,Bucconidae (Puffbirds),,
9973,species,lanmon1,Lanceolated Monklet,Micromonacha lanceolata,Galbuliformes,Bucconidae (Puffbirds),,
9974,species,rubnun1,Rusty-breasted Nunlet,Nonnula rubecula,Galbuliformes,Bucconidae (Puffbirds),,
9982,species,fucnun1,Fulvous-chinned Nunlet,Nonnula sclateri,Galbuliformes,Bucconidae (Puffbirds),,
9983,species,bronun1,Brown Nunlet,Nonnula brunnea,Galbuliformes,Bucconidae (Puffbirds),,
9984,species,gycnun1,Gray-cheeked Nunlet,Nonnula frontalis,Galbuliformes,Bucconidae (Puffbirds),,
9988,species,rucnun1,Rufous-capped Nunlet,Nonnula ruficapilla,Galbuliformes,Bucconidae (Puffbirds),,
9993,species,chhnun1,Chestnut-headed Nunlet,Nonnula amaurocephala,Galbuliformes,Bucconidae (Puffbirds),,
9994,spuh,nunlet1,nunlet sp.,Nonnula sp.,Galbuliformes,Bucconidae (Puffbirds),,
9995,species,whfnun2,White-faced Nunbird,Hapaloptila castanea,Galbuliformes,Bucconidae (Puffbirds),,
9996,species,blanun1,Black Nunbird,Monasa atra,Galbuliformes,Bucconidae (Puffbirds),,
9997,species,blfnun1,Black-fronted Nunbird,Monasa nigrifrons,Galbuliformes,Bucconidae (Puffbirds),,
10000,species,whfnun1,White-fronted Nunbird,Monasa morphoeus,Galbuliformes,Bucconidae (Puffbirds),,
10001,issf,whfnun3,White-fronted Nunbird (Costa Rican),Monasa morphoeus grandior/fidelis,Galbuliformes,Bucconidae (Puffbirds),,whfnun1
10004,issf,whfnun4,White-fronted Nunbird (Pale-winged),Monasa morphoeus pallescens/sclateri,Galbuliformes,Bucconidae (Puffbirds),,whfnun1
10007,issf,whfnun5,White-fronted Nunbird (White-fronted),Monasa morphoeus [morphoeus Group],Galbuliformes,Bucconidae (Puffbirds),,whfnun1
10011,species,yebnun1,Yellow-billed Nunbird,Monasa flavirostris,Galbuliformes,Bucconidae (Puffbirds),,
10012,spuh,monasa1,Monasa sp.,Monasa sp.,Galbuliformes,Bucconidae (Puffbirds),,
10013,species,swwpuf1,Swallow-winged Puffbird,Chelidoptera tenebrosa,Galbuliformes,Bucconidae (Puffbirds),,
10017,spuh,buccon1,Bucconidae sp.,Bucconidae sp.,Galbuliformes,Bucconidae (Puffbirds),,
10018,species,whejac1,White-eared Jacamar,Galbalcyrhynchus leucotis,Galbuliformes,Galbulidae (Jacamars),,
10019,species,purjac2,Purus Jacamar,Galbalcyrhynchus purusianus,Galbuliformes,Galbulidae (Jacamars),,
10020,species,whtjac1,White-throated Jacamar,Brachygalba albogularis,Galbuliformes,Galbulidae (Jacamars),,
10021,species,brojac2,Brown Jacamar,Brachygalba lugubris,Galbuliformes,Galbulidae (Jacamars),,
10029,species,pahjac1,Pale-headed Jacamar,Brachygalba goeringi,Galbuliformes,Galbulidae (Jacamars),,
10030,species,dubjac1,Dusky-backed Jacamar,Brachygalba salmoni,Galbuliformes,Galbulidae (Jacamars),,
10031,species,thtjac1,Three-toed Jacamar,Jacamaralcyon tridactyla,Galbuliformes,Galbulidae (Jacamars),,
10032,species,yebjac1,Yellow-billed Jacamar,Galbula albirostris,Galbuliformes,Galbulidae (Jacamars),,
10033,issf,yebjac2,Yellow-billed Jacamar (Yellow-billed),Galbula albirostris albirostris,Galbuliformes,Galbulidae (Jacamars),,yebjac1
10034,issf,yebjac3,Yellow-billed Jacamar (Cerise-crowned),Galbula albirostris chalcocephala,Galbuliformes,Galbulidae (Jacamars),,yebjac1
10035,species,bucjac1,Blue-cheeked Jacamar,Galbula cyanicollis,Galbuliformes,Galbulidae (Jacamars),,
10036,species,rutjac1,Rufous-tailed Jacamar,Galbula ruficauda,Galbuliformes,Galbulidae (Jacamars),,
10037,issf,rutjac2,Rufous-tailed Jacamar (Black-chinned),Galbula ruficauda melanogenia,Galbuliformes,Galbulidae (Jacamars),,rutjac1
10038,issf,rutjac3,Rufous-tailed Jacamar (Rufous-tailed),Galbula ruficauda [ruficauda Group],Galbuliformes,Galbulidae (Jacamars),,rutjac1
10042,issf,rutjac4,Rufous-tailed Jacamar (Spot-tailed),Galbula ruficauda rufoviridis/heterogyna,Galbuliformes,Galbulidae (Jacamars),,rutjac1
10045,species,grtjac1,Green-tailed Jacamar,Galbula galbula,Galbuliformes,Galbulidae (Jacamars),,
10046,species,whcjac1,White-chinned Jacamar,Galbula tombacea,Galbuliformes,Galbulidae (Jacamars),,
10049,species,blfjac1,Bluish-fronted Jacamar,Galbula cyanescens,Galbuliformes,Galbulidae (Jacamars),,
10050,species,cocjac2,Coppery-chested Jacamar,Galbula pastazae,Galbuliformes,Galbulidae (Jacamars),,
10051,species,purjac1,Purplish Jacamar,Galbula chalcothorax,Galbuliformes,Galbulidae (Jacamars),,
10052,species,brojac1,Bronzy Jacamar,Galbula leucogastra,Galbuliformes,Galbulidae (Jacamars),,
10053,species,parjac1,Paradise Jacamar,Galbula dea,Galbuliformes,Galbulidae (Jacamars),,
10058,spuh,galbul1,Galbula sp.,Galbula sp.,Galbuliformes,Galbulidae (Jacamars),,
10059,species,grejac2,Great Jacamar,Jacamerops aureus,Galbuliformes,Galbulidae (Jacamars),,
10064,spuh,jacama1,jacamar sp.,Galbulidae sp.,Galbuliformes,Galbulidae (Jacamars),,
10065,species,yebbar1,Yellow-billed Barbet,Trachyphonus purpuratus,Piciformes,Lybiidae (African Barbets),Barbets and Toucans,
10066,issf,yebbar3,Yellow-billed Barbet (Western),Trachyphonus purpuratus goffinii,Piciformes,Lybiidae (African Barbets),,yebbar1
10067,issf,yebbar4,Yellow-billed Barbet (Togo),Trachyphonus purpuratus togoensis,Piciformes,Lybiidae (African Barbets),,yebbar1
10068,issf,yebbar5,Yellow-billed Barbet (Eastern),Trachyphonus purpuratus purpuratus/elgonensis,Piciformes,Lybiidae (African Barbets),,yebbar1
10071,species,crebar1,Crested Barbet,Trachyphonus vaillantii,Piciformes,Lybiidae (African Barbets),,
10074,species,raybar1,Red-and-yellow Barbet,Trachyphonus erythrocephalus,Piciformes,Lybiidae (African Barbets),,
10078,species,yebbar2,Yellow-breasted Barbet,Trachyphonus margaritatus,Piciformes,Lybiidae (African Barbets),,
10081,species,darbar1,D'Arnaud's Barbet,Trachyphonus darnaudii,Piciformes,Lybiidae (African Barbets),,
10082,issf,darbar2,D'Arnaud's Barbet (D'Arnaud's),Trachyphonus darnaudii darnaudii/boehmi,Piciformes,Lybiidae (African Barbets),,darbar1
10085,issf,darbar3,D'Arnaud's Barbet (Usambiro),Trachyphonus darnaudii usambiro,Piciformes,Lybiidae (African Barbets),,darbar1
10086,issf,darbar4,D'Arnaud's Barbet (Black-capped),Trachyphonus darnaudii emini,Piciformes,Lybiidae (African Barbets),,darbar1
10087,species,gytbar1,Gray-throated Barbet,Gymnobucco bonapartei,Piciformes,Lybiidae (African Barbets),,
10088,issf,gytbar2,Gray-throated Barbet (Gray-throated),Gymnobucco bonapartei bonapartei,Piciformes,Lybiidae (African Barbets),,gytbar1
10089,issf,gytbar3,Gray-throated Barbet (Gray-headed),Gymnobucco bonapartei cinereiceps,Piciformes,Lybiidae (African Barbets),,gytbar1
10090,species,slabar1,Sladen's Barbet,Gymnobucco sladeni,Piciformes,Lybiidae (African Barbets),,
10091,species,brnbar1,Bristle-nosed Barbet,Gymnobucco peli,Piciformes,Lybiidae (African Barbets),,
10092,species,nafbar1,Naked-faced Barbet,Gymnobucco calvus,Piciformes,Lybiidae (African Barbets),,
10093,issf,nafbar2,Naked-faced Barbet (Naked-faced),Gymnobucco calvus calvus/congicus,Piciformes,Lybiidae (African Barbets),,nafbar1
10096,issf,nafbar3,Naked-faced Barbet (Pale-throated),Gymnobucco calvus vernayi,Piciformes,Lybiidae (African Barbets),,nafbar1
10097,species,whebar1,White-eared Barbet,Stactolaema leucotis,Piciformes,Lybiidae (African Barbets),,
10098,issf,whebar2,White-eared Barbet (White-lined),Stactolaema leucotis leucogrammica,Piciformes,Lybiidae (African Barbets),,whebar1
10099,issf,whebar3,White-eared Barbet (White-eared),Stactolaema leucotis leucotis/kilimensis,Piciformes,Lybiidae (African Barbets),,whebar1
10102,species,whybar1,Whyte's Barbet,Stactolaema whytii,Piciformes,Lybiidae (African Barbets),,
10109,species,ancbar1,Anchieta's Barbet,Stactolaema anchietae,Piciformes,Lybiidae (African Barbets),,
10113,species,grebar2,Green Barbet,Stactolaema olivacea,Piciformes,Lybiidae (African Barbets),,
10114,issf,grnbar2,Green Barbet (Green),Stactolaema olivacea olivacea,Piciformes,Lybiidae (African Barbets),,grebar2
10115,issf,grnbar1,Green Barbet (Howell's),Stactolaema olivacea howelli,Piciformes,Lybiidae (African Barbets),,grebar2
10116,issf,grnbar4,Green Barbet (Woodward's),Stactolaema olivacea woodwardi,Piciformes,Lybiidae (African Barbets),,grebar2
10117,issf,grnbar3,Green Barbet (Malawi),Stactolaema olivacea belcheri/rungweensis,Piciformes,Lybiidae (African Barbets),,grebar2
10120,species,spetin1,Speckled Tinkerbird,Pogoniulus scolopaceus,Piciformes,Lybiidae (African Barbets),,
10124,species,gretin2,Green Tinkerbird,Pogoniulus simplex,Piciformes,Lybiidae (African Barbets),,
10125,species,moutin1,Moustached Tinkerbird,Pogoniulus leucomystax,Piciformes,Lybiidae (African Barbets),,
10126,species,westin1,Western Tinkerbird,Pogoniulus coryphaea,Piciformes,Lybiidae (African Barbets),,
10127,issf,westin2,Western Tinkerbird (Western),Pogoniulus coryphaea coryphaea,Piciformes,Lybiidae (African Barbets),,westin1
10128,issf,westin3,Western Tinkerbird (Eastern),Pogoniulus coryphaea hildamariae,Piciformes,Lybiidae (African Barbets),,westin1
10129,issf,westin4,Western Tinkerbird (Angola),Pogoniulus coryphaea angolensis,Piciformes,Lybiidae (African Barbets),,westin1
10130,species,rertin1,Red-rumped Tinkerbird,Pogoniulus atroflavus,Piciformes,Lybiidae (African Barbets),,
10131,species,yettin1,Yellow-throated Tinkerbird,Pogoniulus subsulphureus,Piciformes,Lybiidae (African Barbets),,
10135,species,yertin1,Yellow-rumped Tinkerbird,Pogoniulus bilineatus,Piciformes,Lybiidae (African Barbets),,
10136,issf,yertin2,Yellow-rumped Tinkerbird (Yellow-rumped),Pogoniulus bilineatus [bilineatus Group],Piciformes,Lybiidae (African Barbets),,yertin1
10143,issf,whctin1,Yellow-rumped Tinkerbird (White-chested),Pogoniulus bilineatus makawai,Piciformes,Lybiidae (African Barbets),,yertin1
10144,species,reftin1,Red-fronted Tinkerbird,Pogoniulus pusillus,Piciformes,Lybiidae (African Barbets),,
10148,species,yeftin1,Yellow-fronted Tinkerbird,Pogoniulus chrysoconus,Piciformes,Lybiidae (African Barbets),,
10152,spuh,tinker1,tinkerbird sp.,Pogoniulus sp.,Piciformes,Lybiidae (African Barbets),,
10153,species,yesbar1,Yellow-spotted Barbet,Buccanodon duchaillui,Piciformes,Lybiidae (African Barbets),,
10154,species,habbar1,Hairy-breasted Barbet,Tricholaema hirsuta,Piciformes,Lybiidae (African Barbets),,
10155,issf,habbar2,Hairy-breasted Barbet (Hairy-breasted),Tricholaema hirsuta hirsuta,Piciformes,Lybiidae (African Barbets),,habbar1
10156,issf,habbar3,Hairy-breasted Barbet (Streaky-throated),Tricholaema hirsuta [flavipunctata Group],Piciformes,Lybiidae (African Barbets),,habbar1
10160,species,refbar2,Red-fronted Barbet,Tricholaema diademata,Piciformes,Lybiidae (African Barbets),,
10163,species,miobar1,Miombo Barbet,Tricholaema frontata,Piciformes,Lybiidae (African Barbets),,
10164,species,piebar1,Pied Barbet,Tricholaema leucomelas,Piciformes,Lybiidae (African Barbets),,
10168,species,spfbar1,Spot-flanked Barbet,Tricholaema lacrymosa,Piciformes,Lybiidae (African Barbets),,
10171,species,bltbar1,Black-throated Barbet,Tricholaema melanocephala,Piciformes,Lybiidae (African Barbets),,
10176,species,banbar1,Banded Barbet,Lybius undatus,Piciformes,Lybiidae (African Barbets),,
10181,species,viebar1,Vieillot's Barbet,Lybius vieilloti,Piciformes,Lybiidae (African Barbets),,
10185,species,whhbar1,White-headed Barbet,Lybius leucocephalus,Piciformes,Lybiidae (African Barbets),,
10186,issf,whhbar2,White-headed Barbet (White-headed),Lybius leucocephalus [leucocephalus Group],Piciformes,Lybiidae (African Barbets),,whhbar1
10191,issf,whhbar3,White-headed Barbet (Brown-and-white),Lybius leucocephalus senex,Piciformes,Lybiidae (African Barbets),,whhbar1
10192,issf,whhbar4,White-headed Barbet (White-bellied),Lybius leucocephalus leucogaster,Piciformes,Lybiidae (African Barbets),,whhbar1
10193,species,chabar1,Chaplin's Barbet,Lybius chaplini,Piciformes,Lybiidae (African Barbets),,
10194,species,refbar1,Red-faced Barbet,Lybius rubrifacies,Piciformes,Lybiidae (African Barbets),,
10195,species,blbbar3,Black-billed Barbet,Lybius guifsobalito,Piciformes,Lybiidae (African Barbets),,
10196,species,blcbar1,Black-collared Barbet,Lybius torquatus,Piciformes,Lybiidae (African Barbets),,
10204,species,brbbar1,Brown-breasted Barbet,Lybius melanopterus,Piciformes,Lybiidae (African Barbets),,
10205,species,blbbar1,Black-backed Barbet,Lybius minor,Piciformes,Lybiidae (African Barbets),,
10206,issf,bkbbar1,Black-backed Barbet (Brown-backed),Lybius minor minor,Piciformes,Lybiidae (African Barbets),,blbbar1
10207,issf,bkbbar2,Black-backed Barbet (Black-backed),Lybius minor macclounii,Piciformes,Lybiidae (African Barbets),,blbbar1
10208,species,dotbar1,Double-toothed Barbet,Lybius bidentatus,Piciformes,Lybiidae (African Barbets),,
10211,species,beabar1,Bearded Barbet,Lybius dubius,Piciformes,Lybiidae (African Barbets),,
10212,species,blbbar4,Black-breasted Barbet,Lybius rolleti,Piciformes,Lybiidae (African Barbets),,
10213,spuh,afrbar1,african barbet sp.,Lybiidae sp.,Piciformes,Lybiidae (African Barbets),,
10214,species,soobar2,Sooty Barbet,Caloramphus hayii,Piciformes,Megalaimidae (Asian Barbets),,
10217,species,brnbar2,Brown Barbet,Caloramphus fuliginosus,Piciformes,Megalaimidae (Asian Barbets),,
10220,species,crfbar1,Malabar Barbet,Psilopogon malabaricus,Piciformes,Megalaimidae (Asian Barbets),,
10221,species,crfbar3,Crimson-fronted Barbet,Psilopogon rubricapillus,Piciformes,Megalaimidae (Asian Barbets),,
